time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
23:28:01:7300,-0.8438,2.5912,8.0424,8.492
23:28:01:7330,-0.8862,2.2948,8.2318,8.592
23:28:01:7430,-3.2153,-2.5106,0.3620,4.095
23:28:01:7530,-7.7983,-8.7190,-14.5363,18.658
23:28:01:7740,1.8072,-21.8176,-34.7485,41.070
23:28:01:7760,2.5230,-22.9819,-32.8658,40.183
23:28:01:8010,6.5704,-22.8293,-19.9098,30.996
23:28:01:8030,4.0046,-16.4858,-5.2392,17.756
23:28:01:8040,1.8507,-10.1931,-1.2582,10.436
23:28:01:8210,2.1296,-6.9514,-1.9479,7.527
23:28:01:8240,2.8796,-3.6350,-3.4816,5.799
23:28:01:8410,4.9268,-1.5973,-7.0092,8.715
23:28:01:8590,3.1238,-2.8133,-12.3345,13.031
23:28:01:8610,5.1301,-3.4169,-15.9020,17.055
23:28:01:8720,7.3388,-3.1825,-22.2748,23.668
23:28:01:8750,3.5123,-1.3532,-12.5648,13.116
23:28:01:8930,3.0781,0.5203,-5.9788,6.745
23:28:01:8950,4.2834,0.5867,-5.5601,7.043
23:28:01:9060,5.6929,0.8653,-5.6985,8.101
23:28:01:9290,5.4951,0.4988,-7.1863,9.060
23:28:01:9330,4.7651,0.4059,-5.2799,7.124
23:28:01:9340,4.7341,0.2648,-4.9164,6.830
23:28:01:9530,4.3071,-0.3947,-4.5258,6.260
23:28:01:9550,3.6099,-1.6457,-4.5773,6.057
23:28:01:9700,3.7072,-3.4342,-4.1219,6.521
23:28:01:9720,3.3473,-3.4723,-4.0415,6.292
23:28:01:9840,2.4378,-2.9093,-2.3467,4.463
23:28:01:9940,1.0971,-1.7006,-1.0042,2.259
23:28:02:0180,-0.1032,-0.2703,-0.3492,0.454
23:28:02:0200,-0.9554,0.6854,0.1746,1.189
23:28:02:0260,-1.8792,1.5488,1.0369,2.647
23:28:02:0340,-2.5027,1.9977,1.3827,3.488
23:28:02:0460,-3.0640,2.2783,1.9277,4.277
23:28:02:0540,-3.1684,2.2301,2.2438,4.477
23:28:02:0630,-3.0891,1.9913,2.4494,4.417
23:28:02:0750,-3.0599,1.6658,2.3095,4.180
23:28:02:0940,-2.9159,1.5069,1.6138,3.658
23:28:02:0960,-2.7445,1.4834,1.4369,3.435
23:28:02:1200,-2.4832,1.7046,0.7157,3.096
23:28:02:1220,-2.3687,1.9404,0.2301,3.071
23:28:02:1300,-2.8174,2.3729,0.2175,3.690
23:28:02:1350,-2.8303,2.4349,0.3658,3.751
23:28:02:1429,-3.3397,2.4833,1.0639,4.296
23:28:02:1530,-3.6798,2.4105,1.9384,4.807
23:28:02:1710,-4.1326,2.2884,3.0582,5.627
23:28:02:1739,-4.1290,2.2461,3.1904,5.681
23:28:02:1840,-4.3312,2.0345,3.5808,5.977
23:28:02:1940,-4.4624,1.5613,3.8911,6.123
23:28:02:2200,-4.5487,0.8367,3.9992,6.114
23:28:02:2220,-4.5629,0.2649,3.7122,5.888
23:28:02:2250,-4.4462,-0.2948,3.0586,5.405
23:28:02:2330,-4.2952,-0.5147,2.1743,4.842
23:28:02:2460,-4.0249,-0.4281,1.2474,4.235
23:28:02:2530,-3.7183,-0.3071,0.6431,3.786
23:28:02:2640,-3.3203,-0.3071,0.0455,3.335
23:28:02:2730,-2.9603,-0.2283,-0.5212,3.015
23:28:02:2940,-2.3333,0.4483,-1.8515,3.012
23:28:02:2960,-2.1473,0.6812,-2.2262,3.167
23:28:02:3180,-1.5787,1.3065,-3.1260,3.738
23:28:02:3190,-0.9537,1.7869,-3.7989,4.305
23:28:02:3310,0.4387,1.8485,-4.3254,4.724
23:28:02:3330,0.7810,1.7691,-4.2815,4.698
23:28:02:3449,1.7393,1.2888,-3.8176,4.389
23:28:02:3530,2.4170,0.9855,-3.4182,4.301
23:28:02:3710,2.8200,1.2387,-2.5869,4.022
23:28:02:3740,2.8688,1.2791,-2.4845,4.005
23:28:02:3850,3.1587,1.2852,-2.0479,3.978
23:28:02:3960,3.0395,0.9757,-1.5758,3.560
23:28:02:4260,2.9870,0.1306,-1.4329,3.316
23:28:02:4270,2.8181,-0.5040,-1.3140,3.150
23:28:02:4280,2.5686,-1.1387,-1.2741,3.085
23:28:02:4340,2.2328,-1.2293,-1.4178,2.917
23:28:02:4460,1.4371,-0.5047,-1.6315,2.232
23:28:02:4550,1.1209,0.0014,-1.8271,2.144
23:28:02:4630,0.8504,0.5201,-2.0614,2.290
23:28:02:4730,0.5792,0.8427,-2.1630,2.393
23:28:02:4910,0.0662,0.7325,-2.1445,2.267
23:28:02:4930,0.0537,0.6643,-2.0822,2.186
23:28:02:5190,-0.1571,0.4185,-1.9576,2.008
23:28:02:5210,-0.4152,0.1961,-1.7971,1.855
23:28:02:5310,-1.0464,-0.0201,-1.4684,1.803
23:28:02:5360,-1.0592,0.0289,-1.3704,1.732
23:28:02:5430,-1.2785,0.0387,-0.9939,1.620
23:28:02:5550,-1.3953,0.1318,-0.6346,1.538
23:28:02:5699,-1.6387,0.4907,-0.1719,1.719
23:28:02:5729,-1.5924,0.7129,-0.0876,1.747
23:28:02:5850,-1.6845,1.1409,0.1674,2.041
23:28:02:5960,-1.9300,1.7282,0.4457,2.629
23:28:02:6230,-2.2355,2.4231,0.5660,3.345
23:28:02:6250,-2.4319,2.8156,0.4314,3.745
23:28:02:6260,-2.4253,3.1732,0.0335,3.994
23:28:02:6330,-2.2082,3.3092,-1.1025,4.128
23:28:02:6470,-2.1101,3.4624,-3.2729,5.211
23:28:02:6530,-2.3246,3.7280,-4.2145,6.088
23:28:02:6640,-2.6820,4.0661,-5.5320,7.371
23:28:02:6730,-2.4668,4.5369,-6.8424,8.572
23:28:02:6889,-2.1190,4.8660,-6.0159,8.022
23:28:02:7120,-1.8431,4.7830,-4.7541,6.991
23:28:02:7150,-1.0544,4.4379,-1.4771,4.795
23:28:02:7160,-0.4145,4.0637,0.2320,4.091
23:28:02:7300,0.1720,3.4887,2.1678,4.111
23:28:02:7330,0.4288,3.3917,2.4143,4.185
23:28:02:7440,0.3536,3.2801,2.9990,4.459
23:28:02:7540,-0.2105,3.0486,2.3121,3.832
23:28:02:7710,-0.4194,1.8144,0.2767,1.883
23:28:02:7730,-0.5979,1.5165,-0.1438,1.636
23:28:02:7840,-0.1281,0.4014,-1.3958,1.458
23:28:02:7940,0.0191,-0.5671,-1.6579,1.752
23:28:02:8250,0.4798,-1.7980,-0.8324,2.039
23:28:02:8270,0.9470,-2.4689,0.1105,2.647
23:28:02:8280,1.1720,-2.6196,1.0868,3.069
23:28:02:8340,0.8809,-2.0991,1.7901,2.896
23:28:02:8450,-0.0374,-1.0234,1.6893,1.975
23:28:02:8530,-1.0982,-0.1969,1.8073,2.124
23:28:02:8630,-1.9919,0.4471,1.8011,2.722
23:28:02:8740,-2.4089,0.8395,1.6408,3.033
23:28:02:8910,-2.9403,1.1657,1.8112,3.645
23:28:02:8930,-2.9562,1.1711,1.9749,3.743
23:28:02:9060,-3.1588,1.2417,2.0174,3.948
23:28:02:9270,-3.4073,1.2197,1.9189,4.096
23:28:02:9300,-3.8713,0.9642,0.6971,4.050
23:28:02:9330,-3.8842,0.9166,0.4169,4.013
23:28:02:9440,-4.1593,0.8451,-0.3723,4.261
23:28:02:9540,-4.3481,0.8455,-0.8320,4.507
23:28:02:9710,-4.6333,1.1281,-0.6120,4.808
23:28:02:9730,-4.4390,1.1395,-0.3535,4.597
23:28:02:9890,-4.0220,1.2755,0.5581,4.256
23:28:03:0130,-3.4443,1.1647,1.2891,3.858
23:28:03:0150,-2.9057,0.8571,1.5478,3.402
23:28:03:0170,-2.6122,0.5193,1.3598,2.990
23:28:03:0240,-2.3498,0.1130,1.0283,2.567
23:28:03:0330,-2.0800,-0.3799,0.5967,2.197
23:28:03:0450,-2.1387,-0.4187,0.6010,2.261
23:28:03:0540,-1.2355,-1.0556,0.0850,1.627
23:28:03:0670,-0.7964,-1.0282,0.2168,1.318
23:28:03:0730,-0.3894,-0.7369,0.2292,0.864
23:28:03:0890,0.2821,0.0861,-0.5391,0.615
23:28:03:1150,0.3711,0.2449,-0.7593,0.880
23:28:03:1170,0.9163,0.9219,-1.3835,1.898
23:28:03:1180,1.5484,1.5031,-1.8706,2.856
23:28:03:1330,2.5837,2.3773,-1.7543,3.925
23:28:03:1350,2.6803,2.4486,-1.6425,3.985
23:28:03:1429,2.9329,2.7336,-0.9500,4.120
23:28:03:1550,3.1489,2.8924,-0.3188,4.288
23:28:03:1710,3.2142,2.7585,0.4771,4.262
23:28:03:1770,3.1443,2.6929,0.6052,4.184
23:28:03:1850,2.7741,2.2027,0.9627,3.671
23:28:03:1930,2.3696,1.7208,1.1603,3.150
23:28:03:2060,1.6783,1.3537,1.3743,2.557
23:28:03:2130,1.0586,1.3054,1.5101,2.259
23:28:03:2290,0.3932,1.3828,1.5566,2.119
23:28:03:2380,-0.2475,1.4529,1.5090,2.109
23:28:03:2480,-0.7914,1.4382,1.2485,2.062
23:28:03:2530,-1.0715,1.3139,0.9980,1.967
23:28:03:2640,-1.3901,1.1404,0.5803,1.889
23:28:03:2730,-1.8286,1.0017,0.3296,2.111
23:28:03:2900,-2.6695,1.0135,0.2826,2.869
23:28:03:3020,-2.7607,1.0118,0.3580,2.962
23:28:03:3030,-3.0902,1.2136,0.5303,3.362
23:28:03:3250,-3.3357,1.4315,0.8652,3.732
23:28:03:3310,-3.7085,1.6907,1.0852,4.218
23:28:03:3340,-3.6746,1.6384,1.1461,4.183
23:28:03:3439,-3.6487,1.5716,1.1601,4.139
23:28:03:3530,-3.5320,1.3434,1.0349,3.918
23:28:03:3710,-3.3240,0.8480,0.6920,3.500
23:28:03:3740,-3.2867,0.7072,0.6554,3.425
23:28:03:3830,-3.0401,0.4335,0.4315,3.101
23:28:03:3930,-2.7068,0.2960,0.2470,2.734
23:28:03:4060,-2.2215,0.2539,0.0565,2.237
23:28:03:4130,-1.7796,0.2297,-0.1547,1.801
23:28:03:4310,-1.2409,0.2466,-0.2766,1.295
23:28:03:4340,-0.7040,0.2548,-0.3127,0.811
23:28:03:4460,-0.0741,0.2609,-0.3413,0.436
23:28:03:4600,0.3584,0.3562,-0.3516,0.616
23:28:03:4630,0.7064,0.5191,-0.3130,0.931
23:28:03:4730,0.8349,0.8080,-0.2318,1.185
23:28:03:4980,0.9603,1.6216,-0.2722,1.904
23:28:03:5000,0.9352,1.6856,-0.3379,1.957
23:28:03:5040,0.9545,2.1495,-0.3922,2.384
23:28:03:5220,0.8701,2.4827,-0.3579,2.655
23:28:03:5310,0.7422,2.6469,-0.4495,2.786
23:28:03:5340,0.6597,2.5351,-0.4778,2.663
23:28:03:5440,0.4337,2.1190,-0.7134,2.278
23:28:03:5530,0.1149,1.6662,-1.0777,1.988
23:28:03:5719,-0.5326,1.1015,-1.7868,2.166
23:28:03:5740,-0.5752,1.0130,-1.8495,2.186
23:28:03:5850,-0.8893,0.8649,-2.1167,2.453
23:28:03:5950,-1.0306,0.7961,-2.3164,2.657
23:28:03:6180,-1.1051,0.8760,-2.7687,3.107
23:28:03:6200,-0.8823,1.0452,-3.4569,3.718
23:28:03:6260,-0.2343,2.0572,-3.0414,3.679
23:28:03:6350,2.8688,3.5012,-7.0998,8.420
23:28:03:6460,-0.8686,2.2188,-13.5349,13.743
23:28:03:6530,-3.8845,4.3061,-10.0557,11.608
23:28:03:6670,-4.1309,4.3114,-2.2109,6.367
23:28:03:6899,-2.2332,2.3670,1.4180,3.550
23:28:03:6929,-0.8515,1.0141,-0.5425,1.431
23:28:03:6939,-0.7533,0.7830,-0.8561,1.383
23:28:03:7100,0.0176,0.1467,-0.4009,0.427
23:28:03:7150,0.2842,-0.2168,-0.0440,0.360
23:28:03:7310,-0.2339,-0.6087,-0.8319,1.057
23:28:03:7350,-0.4393,-0.6429,-1.3592,1.567
23:28:03:7540,-0.9953,-0.9946,-3.2528,3.544
23:28:03:7550,-0.0139,-1.3363,-1.0775,1.717
23:28:03:7720,-0.0258,-0.6029,-1.3002,1.433
23:28:03:7740,-0.2526,-0.4452,-1.6388,1.717
23:28:03:7840,-0.9313,-0.3040,-3.5382,3.671
23:28:03:7930,-0.8749,0.2401,-5.0856,5.166
23:28:03:8040,-0.2888,1.8967,-3.9427,4.385
23:28:03:8129,0.2567,3.4946,-3.0717,4.660
23:28:03:8240,0.7028,5.0951,-2.7546,5.835
23:28:03:8330,0.7439,5.9745,-1.9730,6.336
23:28:03:8470,0.4728,6.0528,-0.7379,6.116
23:28:03:8540,-0.2859,5.6872,-0.0746,5.695
23:28:03:8630,-1.1240,5.1518,0.2147,5.277
23:28:03:8730,-1.5720,4.0247,0.3701,4.337
23:28:03:8940,-1.4812,1.5102,-0.0028,2.115
23:28:03:8960,-1.5226,1.1117,-0.1558,1.892
23:28:03:9190,-1.6907,0.3136,-0.4657,1.781
23:28:03:9200,-1.9475,0.0766,-0.5434,2.023
23:28:03:9310,-2.3296,0.1412,-0.2932,2.352
23:28:03:9330,-2.2951,0.2298,-0.2584,2.321
23:28:03:9430,-2.0939,0.4046,0.0003,2.133
23:28:03:9530,-1.7408,0.6902,0.1587,1.879
23:28:03:9720,-1.1079,1.2018,-0.0059,1.635
23:28:03:9740,-1.0585,1.2862,-0.0355,1.666
23:28:03:9840,-0.8010,1.4338,-0.0890,1.645
23:28:03:9930,-0.6691,1.4722,-0.0800,1.619
23:28:04:0110,-0.6506,1.4194,-0.0343,1.562
23:28:04:0140,-0.6771,1.2989,-0.0451,1.465
23:28:04:0360,-0.8085,1.1414,-0.1601,1.408
23:28:04:0380,-0.9501,1.1030,-0.3815,1.505
23:28:04:0450,-1.1008,1.1504,-0.5829,1.696
23:28:04:0550,-1.0718,1.2351,-0.7126,1.784
23:28:04:0640,-0.9988,1.3083,-0.6831,1.782
23:28:04:0740,-0.8490,1.2553,-0.4855,1.591
23:28:04:0900,-0.5472,0.8379,-0.4019,1.078
23:28:04:0920,-0.5153,0.8528,-0.4365,1.088
23:28:04:1019,-0.4752,0.5857,-0.5076,0.909
23:28:04:1270,-0.5404,0.3941,-0.6369,0.924
23:28:04:1290,-0.8576,0.3439,-0.7093,1.165
23:28:04:1320,-0.9134,0.4292,-0.7078,1.233
23:28:04:1440,-1.0157,0.6931,-0.6124,1.374
23:28:04:1520,-1.0606,0.9677,-0.4091,1.493
23:28:04:1700,-1.0490,1.0274,-0.4243,1.528
23:28:04:1729,-0.9145,1.0397,-0.1075,1.389
23:28:04:1830,-0.8030,0.9112,-0.0560,1.216
23:28:04:1940,-0.7316,0.7835,-0.0332,1.072
23:28:04:2039,-0.7501,0.6784,0.0046,1.011
23:28:04:2120,-0.8148,0.7160,0.0990,1.089
23:28:04:2280,-0.9260,0.7487,0.3399,1.238
23:28:04:2320,-0.9610,0.8657,0.6834,1.463
23:28:04:2440,-1.0164,0.9993,1.0679,1.781
23:28:04:2520,-1.0333,1.0623,1.3044,1.974
23:28:04:2640,-1.0977,1.0366,1.4593,2.100
23:28:04:2730,-1.1708,1.0537,1.5271,2.194
23:28:04:2880,-1.3814,1.0390,1.4182,2.236
23:28:04:2920,-1.4031,1.0733,1.4243,2.269
23:28:04:3030,-1.4289,1.1036,1.5094,2.353
23:28:04:3260,-1.3531,1.2312,1.6833,2.486
23:28:04:3330,-1.0976,1.3056,2.0163,2.641
23:28:04:3350,-1.0274,1.3646,2.0042,2.633
23:28:04:3430,-0.8913,1.5207,1.7451,2.480
23:28:04:3520,-0.7869,1.6116,1.4617,2.314
23:28:04:3690,-0.5550,1.4471,1.2034,1.962
23:28:04:3720,-0.4627,1.3920,1.1443,1.860
23:28:04:3830,-0.2072,1.1836,0.8478,1.471
23:28:04:3920,-0.0072,1.1079,0.3406,1.159
23:28:04:4050,0.3324,0.9445,-0.4720,1.107
23:28:04:4140,0.5773,0.8487,-0.9423,1.393
23:28:04:4300,0.8443,0.8862,-1.1925,1.709
23:28:04:4320,1.0980,0.9811,-1.3175,1.976
23:28:04:4460,1.2819,1.0169,-1.2187,2.040
23:28:04:4520,1.3011,0.8657,-1.1882,1.963
23:28:04:4630,1.2733,0.5007,-1.4684,2.007
23:28:04:4730,1.0603,0.1021,-1.8733,2.155
23:28:04:4890,0.4092,-0.5213,-3.0055,3.078
23:28:04:4940,0.2322,-0.5682,-3.3236,3.380
23:28:04:5100,-0.3394,-0.4991,-4.1185,4.163
23:28:04:5140,-0.9728,-0.1575,-4.5628,4.668
23:28:04:5350,-1.7142,0.3211,-4.6170,4.935
23:28:04:5380,-1.7100,0.3787,-4.5829,4.906
23:28:04:5420,-1.7657,0.3794,-4.3784,4.736
23:28:04:5520,-1.7461,0.3072,-4.1639,4.526
23:28:04:5699,-1.9184,-0.0154,-4.3432,4.748
23:28:04:5709,-1.8873,-0.0317,-4.4174,4.804
23:28:04:5820,-2.1370,-0.1245,-4.9327,5.377
23:28:04:5920,-2.1978,-0.1137,-5.5595,5.979
23:28:04:6040,-1.9415,-0.1159,-5.7395,6.060
23:28:04:6250,-1.6288,-0.1554,-5.5996,5.834
23:28:04:6270,-1.2182,-0.1144,-5.5044,5.639
23:28:04:6320,-0.7958,-0.1552,-5.4585,5.518
23:28:04:6450,-0.1063,-0.3647,-4.9270,4.942
23:28:04:6530,0.2957,-0.5669,-4.4074,4.453
23:28:04:6620,0.6548,-0.8742,-3.6838,3.842
23:28:04:6730,0.8748,-1.0692,-3.0492,3.348
23:28:04:6889,0.8421,-0.9627,-2.2485,2.587
23:28:04:6919,0.7822,-0.8997,-2.0590,2.379
23:28:04:7070,0.7848,-0.5612,-1.4263,1.722
23:28:04:7350,0.7261,-0.0532,-0.1956,0.754
23:28:04:7370,0.6641,0.7406,2.1694,2.387
23:28:04:7370,0.6251,0.8894,2.6741,2.887
23:28:04:7430,0.4811,1.4264,3.8675,4.150
23:28:04:7530,0.2600,2.0708,4.9720,5.392
23:28:04:7710,0.0893,3.1480,6.2792,7.025
23:28:04:7730,0.0695,3.2324,6.4869,7.248
23:28:04:7840,0.0340,3.6586,7.3206,8.184
23:28:04:7920,0.0215,3.8280,7.8979,8.777
23:28:04:8080,-0.1389,3.8452,8.6118,9.432
23:28:04:8120,-0.3005,3.7396,9.0337,9.782
23:28:04:8320,-0.6599,3.4737,9.5387,10.173
23:28:04:8340,-1.8033,2.7821,12.5603,12.991
23:28:04:8450,-3.0260,0.7883,19.5579,19.806
23:28:04:8670,-2.2307,-0.0577,16.8713,17.018
23:28:04:8690,-1.4646,-0.4229,11.3180,11.420
23:28:04:8720,-0.6276,0.0341,7.7974,7.823
23:28:04:9020,-1.5579,1.3105,5.8730,6.216
23:28:04:9040,-1.7556,1.9378,5.6662,6.240
23:28:04:9050,-1.6566,2.8818,5.5041,6.430
23:28:04:9130,-1.2472,3.4064,6.0338,7.040
23:28:04:9290,-1.3669,3.5551,5.9762,7.087
23:28:04:9320,-1.5166,3.5937,5.7234,6.926
23:28:04:9470,-1.8619,3.1833,4.4430,5.774
23:28:04:9540,-2.1456,2.5525,2.7166,4.301
23:28:04:9730,-3.1111,1.1566,-1.6485,3.706
23:28:04:9750,-3.3461,0.7658,-2.7319,4.387
23:28:04:9820,-4.1589,-0.7288,-6.7880,7.994
23:28:04:9930,-3.9054,-3.3251,-10.6546,11.825
23:28:05:0080,-4.1111,-5.9748,-14.8930,16.565
23:28:05:0290,-3.1331,-7.1316,-19.3837,20.890
23:28:05:0320,-1.5938,-7.8779,-22.8393,24.212
23:28:05:0330,-0.7487,-7.0711,-23.8499,24.887
23:28:05:0460,-0.8698,-5.0484,-21.1534,21.765
23:28:05:0550,-0.7013,-4.0149,-17.5788,18.045
23:28:05:0620,1.5203,-4.4488,-15.8370,16.520
23:28:05:0730,3.1166,-5.1627,-14.5689,15.768
23:28:05:0890,4.5799,-6.6098,-12.6288,14.972
23:28:05:0910,4.8536,-7.0994,-12.2638,14.979
23:28:05:1060,5.3592,-7.9164,-11.3854,14.867
23:28:05:1260,5.7508,-8.3560,-10.6204,14.686
23:28:05:1290,6.6080,-8.3150,-9.3929,14.179
23:28:05:1330,6.4092,-8.1338,-8.7784,13.576
23:28:05:1429,5.4456,-7.3160,-6.6922,11.312
23:28:05:1520,4.4197,-6.8889,-4.5643,9.371
23:28:05:1910,1.4750,-5.5057,-1.4002,5.869
23:28:05:1940,1.4599,-5.3631,-0.6198,5.593
23:28:05:1950,-4.8668,-10.0304,31.6304,33.538
23:28:05:1960,-3.8240,-13.4486,13.7624,19.619
23:28:05:2060,-2.3171,-10.7020,2.5545,11.244
23:28:05:2240,-2.0422,-6.3725,4.2432,7.924
23:28:05:2260,-0.3191,-2.7349,5.5427,6.189
23:28:05:2330,1.1016,-0.4592,5.8449,5.966
23:28:05:2460,1.3763,2.0558,5.1510,5.714
23:28:05:2700,1.9324,3.5867,3.1175,5.130
23:28:05:2720,1.6262,5.0492,0.4780,5.326
23:28:05:2730,1.4176,5.3571,0.1098,5.543
23:28:05:2890,1.2474,6.5859,1.4760,6.864
23:28:05:2930,-0.0564,6.7211,2.3574,7.123
23:28:05:3020,-1.5506,5.9226,1.5698,6.320
23:28:05:3160,-2.7096,5.7298,0.3502,6.348
23:28:05:3420,-3.7574,6.7846,-0.4840,7.771
23:28:05:3439,-3.9591,7.0932,-1.0233,8.188
23:28:05:3449,-4.7179,8.6458,-1.9887,10.048
23:28:05:3570,-6.6477,8.9492,-2.9878,11.542
23:28:05:3790,-7.6113,11.0197,-2.1720,13.568
23:28:05:3820,-7.5968,11.3867,-3.0716,14.029
23:28:05:3840,-6.9814,12.6539,-3.7005,14.918
23:28:05:3940,-7.4471,13.4108,-3.6532,15.769
23:28:05:4040,-9.7946,9.3660,-4.7896,14.373
23:28:05:4140,-9.6814,5.5942,-5.6114,12.510
23:28:05:4230,-8.9812,2.7190,-5.8418,11.054
23:28:05:4370,-8.5940,1.2769,-5.8733,10.487
23:28:05:4440,-7.5883,2.5094,-5.2202,9.546
23:28:05:4550,-7.1436,3.5989,-4.5041,9.180
23:28:05:4740,-6.2212,4.8857,-4.1408,8.929
23:28:05:4760,-4.1890,5.1378,-4.1877,7.841
23:28:05:4900,-6.2642,-1.6186,-6.1722,8.942
23:28:05:4930,-5.7314,-2.0001,-6.1495,8.641
23:28:05:5020,-6.1951,-1.5891,-6.4074,9.053
23:28:05:5120,-9.8122,-1.1128,-5.7137,11.409
23:28:05:5310,-7.1670,-1.5372,-5.5678,9.205
23:28:05:5340,-6.3748,-2.0154,-5.6134,8.730
23:28:05:5540,-3.3590,-3.0494,-3.1483,5.522
23:28:05:5550,0.1007,-3.0770,-0.4091,3.106
23:28:05:5729,7.0679,-2.1729,1.1045,7.476
23:28:05:5760,8.1781,-2.4610,1.5291,8.676
23:28:05:5830,10.7290,-3.6214,2.6514,11.630
23:28:05:5980,11.1894,-4.2987,4.3394,12.748
23:28:05:6230,10.1483,-4.9699,4.7695,12.265
23:28:05:6240,10.6818,-3.3125,5.3580,12.401
23:28:05:6320,7.9920,-3.7577,4.4237,9.877
23:28:05:6330,4.3999,-3.7152,3.7091,6.850
23:28:05:6650,1.1121,-4.0827,2.3524,4.841
23:28:05:6670,1.0451,-3.0102,2.5143,4.059
23:28:05:6680,-0.4492,-3.9037,1.6200,4.250
23:28:05:6730,-0.8396,-4.4198,1.4973,4.742
23:28:05:6889,1.0019,-3.4582,2.9427,4.650
23:28:05:6919,1.3295,-3.5015,2.9023,4.738
23:28:05:7030,1.2683,-2.0227,3.0637,3.884
23:28:05:7140,2.6586,-1.0261,4.2465,5.114
23:28:05:7340,5.3349,-0.9006,5.3554,7.613
23:28:05:7360,5.6895,-0.7917,4.6783,7.408
23:28:05:7440,6.2996,-0.1411,3.7742,7.345
23:28:05:7520,4.4111,0.9993,6.7854,8.155
23:28:05:7710,1.5171,1.8394,3.4574,4.200
23:28:05:7730,0.9509,1.9123,2.9105,3.610
23:28:05:7830,0.8422,2.6298,1.3735,3.084
23:28:05:7920,0.1901,2.9050,0.9282,3.056
23:28:05:8040,-1.2687,3.1999,-0.7985,3.534
23:28:05:8129,-2.3020,3.9512,-0.8026,4.643
23:28:05:8350,-2.0945,4.4671,-0.4001,4.950
23:28:05:8370,-1.1874,4.4860,0.3738,4.655
23:28:05:8440,0.7849,4.4733,0.8987,4.630
23:28:05:8540,1.8259,4.3306,1.2453,4.862
23:28:05:8620,1.8503,4.1028,1.9048,4.887
23:28:05:8730,1.3132,3.8994,2.6922,4.917
23:28:05:8890,-0.5020,2.6363,2.4292,3.620
23:28:05:8920,-1.1611,2.5522,1.6617,3.259
23:28:05:9040,-1.9442,2.3398,0.5494,3.091
23:28:05:9160,-2.1058,2.6252,0.4973,3.402
23:28:05:9430,-0.2671,2.9498,-1.3543,3.257
23:28:05:9460,-0.0060,3.0814,-1.4363,3.400
23:28:05:9470,0.3680,2.8477,0.9085,3.012
23:28:05:9520,-0.0304,1.2483,0.6829,1.423
23:28:05:9710,0.5915,-1.4675,2.6251,3.065
23:28:05:9730,0.7704,-1.6740,2.7594,3.318
23:28:05:9820,1.1331,-2.7750,3.1149,4.323
23:28:05:9930,1.2563,-3.2973,3.5024,4.972
23:28:06:0130,1.1760,-3.4884,2.1075,4.242
23:28:06:0150,0.9268,-3.1871,1.1578,3.515
23:28:06:0230,0.3632,-2.6267,0.6951,2.741
23:28:06:0390,0.0522,-1.8920,0.7550,2.038
23:28:06:0450,-0.2760,-1.0787,1.1600,1.608
23:28:06:0520,-0.7331,-0.6218,1.1368,1.489
23:28:06:0630,-1.3755,-0.1855,1.0711,1.753
23:28:06:0740,-1.8663,0.1871,0.9759,2.114
23:28:06:0890,-1.9943,0.1249,1.2743,2.370
23:28:06:0920,-1.8691,0.1936,1.6789,2.520
23:28:06:1019,-1.5661,-0.2994,1.8943,2.476
23:28:06:1130,-0.9836,-1.0239,2.5541,2.922
23:28:06:1370,0.2987,-2.7518,4.8986,5.627
23:28:06:1380,0.2526,-3.1257,5.3919,6.237
23:28:06:1419,0.6399,-4.5281,4.5422,6.446
23:28:06:1520,1.3789,-5.9406,1.8796,6.382
23:28:06:1700,1.9106,-9.3505,-3.8046,10.274
23:28:06:1729,1.3024,-10.2139,-4.4739,11.227
23:28:06:1900,1.3711,-9.9766,-4.1874,10.906
23:28:06:2180,-4.9870,-25.8400,-11.3472,28.659
23:28:06:2200,-3.3586,-30.8454,-11.0839,32.948
23:28:06:2210,-1.8779,-33.5690,-9.4470,34.924
23:28:06:2250,0.9414,-34.3246,-6.8225,35.009
23:28:06:2350,1.0032,-29.5526,-4.6841,29.938
23:28:06:2580,3.7437,-15.4995,11.3892,19.595
23:28:06:2600,3.8696,-8.9346,7.4754,12.275
23:28:06:2650,3.1705,-1.2074,4.0835,5.309
23:28:06:2800,0.7608,7.9512,14.9733,16.971
23:28:06:3030,-0.1010,15.5071,30.3193,34.055
23:28:06:3060,1.9163,15.7718,28.8463,32.932
23:28:06:3070,8.5696,12.5708,11.0971,18.831
23:28:06:3230,8.2371,9.0580,-4.2290,12.953
23:28:06:3300,6.1932,6.3022,-7.4925,11.585
23:28:06:3320,5.0672,6.6940,-6.6237,10.694
23:28:06:3439,2.9172,7.6587,-3.3388,8.850
23:28:06:3520,1.8802,8.6716,-1.3970,8.982
23:28:06:3910,1.1944,9.7912,-0.3748,9.871
23:28:06:3940,1.0178,9.8948,-0.2305,9.950
23:28:06:3950,0.7743,10.1288,-0.3754,10.165
23:28:06:3960,0.6185,10.2255,-0.6590,10.265
23:28:06:4060,0.5061,10.3381,-1.1362,10.413
23:28:06:4240,0.4948,10.4760,-2.2595,10.728
23:28:06:4270,0.4625,10.8087,-3.7141,11.438
23:28:06:4350,0.0646,10.9135,-5.0914,12.043
23:28:06:4450,-0.5567,10.3323,-5.2712,11.613
